   epoch	Total loss	  Bce loss	Thresh loss	  L1 loss	Binary Acc	Binary IoU	   rescall	 precision	   hmean	
268.000000	0.892350	0.224239	0.190512	0.047760	0.837245	0.793816	0.000000	0.000000	0.000000	
269.000000	0.899924	0.223995	0.190599	0.048533	0.837340	0.793941	0.000000	0.000000	0.000000	
270.000000	0.880425	0.220408	0.187709	0.047231	0.837441	0.794073	0.000000	0.000000	0.000000	
271.000000	0.860320	0.212358	0.182100	0.046586	0.837551	0.794213	0.000000	0.000000	0.000000	
272.000000	0.860732	0.212375	0.184126	0.046423	0.837680	0.794370	0.000000	0.000000	0.000000	
273.000000	0.895540	0.225738	0.192370	0.047743	0.837791	0.794503	0.000000	0.000000	0.000000	
274.000000	0.860563	0.211524	0.185567	0.046347	0.837903	0.794647	0.000000	0.000000	0.000000	
275.000000	0.841950	0.205319	0.180784	0.045585	0.838032	0.794809	0.000000	0.000000	0.000000	
276.000000	0.861601	0.212753	0.188378	0.046047	0.838149	0.794957	0.000000	0.000000	0.000000	
277.000000	0.851393	0.209377	0.184908	0.045711	0.838276	0.795111	0.000000	0.000000	0.000000	
278.000000	0.854218	0.212304	0.183671	0.045824	0.838400	0.795260	0.000000	0.000000	0.000000	
279.000000	0.865995	0.214348	0.183197	0.046845	0.838497	0.795389	0.000000	0.000000	0.000000	
280.000000	0.881219	0.224134	0.188201	0.046888	0.838580	0.795502	0.000000	0.000000	0.000000	
281.000000	0.879306	0.217319	0.191144	0.047084	0.838685	0.795631	0.000000	0.000000	0.000000	
282.000000	0.871543	0.219609	0.185443	0.046649	0.838761	0.795743	0.000000	0.000000	0.000000	
283.000000	0.866497	0.217497	0.185036	0.046396	0.838871	0.795878	0.000000	0.000000	0.000000	
284.000000	0.851725	0.208699	0.179228	0.046380	0.838983	0.796019	0.000000	0.000000	0.000000	
285.000000	0.842907	0.207038	0.178009	0.045786	0.839101	0.796165	0.000000	0.000000	0.000000	
286.000000	0.830687	0.203895	0.175760	0.045103	0.839229	0.796324	0.000000	0.000000	0.000000	
287.000000	0.846740	0.214591	0.174105	0.045804	0.839344	0.796462	0.000000	0.000000	0.000000	
288.000000	0.844574	0.204491	0.174165	0.046592	0.839459	0.796607	0.000000	0.000000	0.000000	
289.000000	0.833713	0.207090	0.173725	0.045290	0.839579	0.796755	0.000000	0.000000	0.000000	
290.000000	0.844065	0.209984	0.175988	0.045809	0.839697	0.796902	0.000000	0.000000	0.000000	
291.000000	0.837977	0.210463	0.173193	0.045432	0.839808	0.797045	0.000000	0.000000	0.000000	
292.000000	0.809318	0.202395	0.162934	0.044399	0.839933	0.797199	0.000000	0.000000	0.000000	
293.000000	0.822706	0.202756	0.179224	0.044073	0.840054	0.797348	0.000000	0.000000	0.000000	
294.000000	0.833670	0.203510	0.179525	0.045063	0.840171	0.797494	0.000000	0.000000	0.000000	
295.000000	0.845588	0.209198	0.182227	0.045416	0.840275	0.797626	0.000000	0.000000	0.000000	
296.000000	0.838999	0.205046	0.179764	0.045419	0.840391	0.797769	0.000000	0.000000	0.000000	
297.000000	0.844234	0.205478	0.184689	0.045407	0.840512	0.797914	0.000000	0.000000	0.000000	
298.000000	0.845492	0.210040	0.180073	0.045538	0.840619	0.798050	0.000000	0.000000	0.000000	
299.000000	0.841182	0.204759	0.181345	0.045508	0.840736	0.798197	0.000000	0.000000	0.000000	
300.000000	0.822084	0.200280	0.174180	0.044762	0.840856	0.798346	0.000000	0.000000	0.000000	
301.000000	0.812774	0.198416	0.172048	0.044231	0.840981	0.798496	0.000000	0.000000	0.000000	
302.000000	0.830664	0.201784	0.176469	0.045241	0.841097	0.798640	0.000000	0.000000	0.000000	
303.000000	0.818675	0.202013	0.171328	0.044534	0.841215	0.798786	0.000000	0.000000	0.000000	
304.000000	0.815620	0.200911	0.168890	0.044582	0.841341	0.798935	0.000000	0.000000	0.000000	
305.000000	0.827773	0.203474	0.170210	0.045409	0.841443	0.799070	0.000000	0.000000	0.000000	
306.000000	0.848446	0.212164	0.177308	0.045897	0.841532	0.799186	0.000000	0.000000	0.000000	
307.000000	0.854924	0.215560	0.180020	0.045934	0.841634	0.799310	0.000000	0.000000	0.000000	
308.000000	0.840065	0.207461	0.174981	0.045762	0.841749	0.799448	0.000000	0.000000	0.000000	
309.000000	0.850906	0.212319	0.182216	0.045637	0.841851	0.799572	0.000000	0.000000	0.000000	
310.000000	0.828598	0.202176	0.172357	0.045407	0.841957	0.799704	0.000000	0.000000	0.000000	
311.000000	0.843621	0.209304	0.172395	0.046192	0.842052	0.799828	0.000000	0.000000	0.000000	
312.000000	0.830135	0.201591	0.177080	0.045146	0.842160	0.799963	0.000000	0.000000	0.000000	
313.000000	0.854244	0.209463	0.185440	0.045934	0.842259	0.800084	0.000000	0.000000	0.000000	
314.000000	0.840452	0.209149	0.177564	0.045374	0.842342	0.800194	0.000000	0.000000	0.000000	
315.000000	0.854262	0.213505	0.176574	0.046418	0.842431	0.800308	0.000000	0.000000	0.000000	
316.000000	0.879032	0.219517	0.192946	0.046657	0.842502	0.800401	0.000000	0.000000	0.000000	
317.000000	0.873843	0.220233	0.186733	0.046688	0.842571	0.800494	0.000000	0.000000	0.000000	
318.000000	0.845461	0.206533	0.183178	0.045575	0.842674	0.800620	0.000000	0.000000	0.000000	
319.000000	0.858402	0.213611	0.181988	0.046280	0.842758	0.800727	0.000000	0.000000	0.000000	
320.000000	0.842529	0.208020	0.177951	0.045656	0.842851	0.800845	0.000000	0.000000	0.000000	
321.000000	0.840696	0.207618	0.177555	0.045552	0.842947	0.800968	0.000000	0.000000	0.000000	
322.000000	0.818539	0.200720	0.175787	0.044203	0.843053	0.801097	0.000000	0.000000	0.000000	
323.000000	0.812277	0.198162	0.174563	0.043955	0.843171	0.801238	0.000000	0.000000	0.000000	
324.000000	0.819696	0.203044	0.175780	0.044087	0.843272	0.801362	0.000000	0.000000	0.000000	
325.000000	0.816106	0.199224	0.177305	0.043958	0.843373	0.801488	0.000000	0.000000	0.000000	
326.000000	0.809138	0.200213	0.166800	0.044212	0.843480	0.801619	0.000000	0.000000	0.000000	
327.000000	0.816399	0.200287	0.173269	0.044284	0.843585	0.801749	0.000000	0.000000	0.000000	
328.000000	0.837782	0.207879	0.180569	0.044933	0.843677	0.801865	0.000000	0.000000	0.000000	
329.000000	0.803916	0.195996	0.172103	0.043582	0.843792	0.802002	0.000000	0.000000	0.000000	
330.000000	0.803209	0.198834	0.169245	0.043513	0.843893	0.802130	0.000000	0.000000	0.000000	
331.000000	0.788937	0.190397	0.165764	0.043278	0.844015	0.802274	0.000000	0.000000	0.000000	
332.000000	0.779475	0.187824	0.163228	0.042842	0.844135	0.802419	0.000000	0.000000	0.000000	
333.000000	0.799338	0.198765	0.163755	0.043682	0.844237	0.802546	0.000000	0.000000	0.000000	
334.000000	0.794997	0.192576	0.168543	0.043388	0.844338	0.802674	0.000000	0.000000	0.000000	
335.000000	0.808391	0.198112	0.171639	0.043864	0.844448	0.802807	0.000000	0.000000	0.000000	
336.000000	0.815917	0.199953	0.172159	0.044381	0.844546	0.802930	0.000000	0.000000	0.000000	
337.000000	0.789081	0.193604	0.163268	0.043221	0.844658	0.803066	0.000000	0.000000	0.000000	
338.000000	0.798420	0.197184	0.172420	0.042882	0.844761	0.803192	0.000000	0.000000	0.000000	
339.000000	0.797512	0.194818	0.165772	0.043692	0.844872	0.803325	0.000000	0.000000	0.000000	
340.000000	0.793275	0.195235	0.167576	0.043046	0.844962	0.803443	0.000000	0.000000	0.000000	
341.000000	0.796954	0.194341	0.166391	0.043622	0.845069	0.803576	0.000000	0.000000	0.000000	
342.000000	0.786850	0.197061	0.162770	0.042702	0.845175	0.803705	0.000000	0.000000	0.000000	
343.000000	0.803792	0.199390	0.172080	0.043232	0.845268	0.803825	0.000000	0.000000	0.000000	
344.000000	0.842892	0.213106	0.179964	0.044982	0.845351	0.803924	0.000000	0.000000	0.000000	
345.000000	0.841432	0.207025	0.179630	0.045478	0.845438	0.804029	0.000000	0.000000	0.000000	
346.000000	0.817463	0.202536	0.170968	0.044396	0.845526	0.804137	0.000000	0.000000	0.000000	
347.000000	0.815148	0.200017	0.173478	0.044165	0.845619	0.804251	0.000000	0.000000	0.000000	
348.000000	0.812356	0.200289	0.174588	0.043748	0.845703	0.804362	0.000000	0.000000	0.000000	
349.000000	0.813070	0.200430	0.174827	0.043781	0.845794	0.804475	0.000000	0.000000	0.000000	
350.000000	0.796047	0.195143	0.169300	0.043160	0.845892	0.804596	0.000000	0.000000	0.000000	
351.000000	0.790725	0.193044	0.159986	0.043770	0.846001	0.804727	0.000000	0.000000	0.000000	
352.000000	0.796715	0.192132	0.165388	0.043920	0.846099	0.804848	0.000000	0.000000	0.000000	
353.000000	0.795407	0.191907	0.166953	0.043655	0.846201	0.804975	0.000000	0.000000	0.000000	
354.000000	0.786437	0.189495	0.171301	0.042564	0.846317	0.805110	0.000000	0.000000	0.000000	
355.000000	0.791199	0.196636	0.166917	0.042765	0.846404	0.805224	0.000000	0.000000	0.000000	
356.000000	0.796748	0.194739	0.173720	0.042829	0.846506	0.805346	0.000000	0.000000	0.000000	
357.000000	0.771217	0.189418	0.161744	0.042005	0.846615	0.805475	0.000000	0.000000	0.000000	
358.000000	0.773225	0.189843	0.162848	0.042053	0.846719	0.805604	0.000000	0.000000	0.000000	
359.000000	0.769492	0.186584	0.157697	0.042521	0.846828	0.805735	0.000000	0.000000	0.000000	
360.000000	0.769378	0.186910	0.163328	0.041914	0.846932	0.805863	0.000000	0.000000	0.000000	
361.000000	0.790550	0.193538	0.168754	0.042826	0.847027	0.805979	0.000000	0.000000	0.000000	
362.000000	0.786724	0.190160	0.166720	0.042984	0.847127	0.806101	0.000000	0.000000	0.000000	
363.000000	0.778256	0.191120	0.161657	0.042548	0.847232	0.806228	0.000000	0.000000	0.000000	
364.000000	0.772520	0.186699	0.164778	0.042104	0.847338	0.806356	0.000000	0.000000	0.000000	
365.000000	0.762535	0.183266	0.158666	0.042060	0.847453	0.806491	0.000000	0.000000	0.000000	
366.000000	0.771052	0.189343	0.162639	0.041907	0.847559	0.806618	0.000000	0.000000	0.000000	
367.000000	0.765982	0.187365	0.159774	0.041884	0.847659	0.806742	0.000000	0.000000	0.000000	
368.000000	0.764016	0.184358	0.161357	0.041830	0.847768	0.806872	0.000000	0.000000	0.000000	
369.000000	0.744854	0.180469	0.155593	0.040879	0.847878	0.807006	0.000000	0.000000	0.000000	
370.000000	0.753971	0.183138	0.157727	0.041311	0.847992	0.807140	0.000000	0.000000	0.000000	
371.000000	0.762437	0.184202	0.162980	0.041525	0.848092	0.807265	0.000000	0.000000	0.000000	
372.000000	0.760923	0.185038	0.157161	0.041872	0.848199	0.807392	0.000000	0.000000	0.000000	
373.000000	0.762841	0.183583	0.159511	0.041975	0.848301	0.807517	0.000000	0.000000	0.000000	
374.000000	0.741437	0.179130	0.159317	0.040299	0.848414	0.807652	0.000000	0.000000	0.000000	
375.000000	0.744348	0.177518	0.158399	0.040843	0.848533	0.807793	0.000000	0.000000	0.000000	
376.000000	0.740327	0.178446	0.153988	0.040789	0.848637	0.807919	0.000000	0.000000	0.000000	
377.000000	0.735880	0.175107	0.150610	0.041016	0.848759	0.808062	0.000000	0.000000	0.000000	
378.000000	0.741751	0.180744	0.149936	0.041107	0.848871	0.808194	0.000000	0.000000	0.000000	
379.000000	0.751020	0.182339	0.153475	0.041521	0.848976	0.808322	0.000000	0.000000	0.000000	
380.000000	0.763705	0.186254	0.160092	0.041736	0.849072	0.808441	0.000000	0.000000	0.000000	
381.000000	0.749423	0.178436	0.159793	0.041119	0.849188	0.808574	0.000000	0.000000	0.000000	
382.000000	0.745908	0.180889	0.157566	0.040745	0.849286	0.808697	0.000000	0.000000	0.000000	
383.000000	0.753103	0.181495	0.155552	0.041606	0.849388	0.808820	0.000000	0.000000	0.000000	
384.000000	0.770781	0.190903	0.155855	0.042402	0.849479	0.808931	0.000000	0.000000	0.000000	
385.000000	0.762168	0.185218	0.158824	0.041813	0.886418	0.855062	0.000000	0.000000	0.000000	
386.000000	0.758168	0.184839	0.153839	0.041949	0.886845	0.855991	0.000000	0.000000	0.000000	
387.000000	0.766718	0.187281	0.162116	0.041732	0.886651	0.855708	0.000000	0.000000	0.000000	
388.000000	0.759842	0.184341	0.162584	0.041292	0.886638	0.855535	0.000000	0.000000	0.000000	
389.000000	0.751654	0.184547	0.152685	0.041442	0.887164	0.855984	0.000000	0.000000	0.000000	
390.000000	0.744425	0.179125	0.154729	0.041057	0.887526	0.856432	0.000000	0.000000	0.000000	
391.000000	0.742394	0.180894	0.155555	0.040595	0.887787	0.856796	0.000000	0.000000	0.000000	
392.000000	0.751470	0.183515	0.155862	0.041209	0.887800	0.856909	0.000000	0.000000	0.000000	
393.000000	0.753968	0.182830	0.157474	0.041366	0.888139	0.857227	0.000000	0.000000	0.000000	
394.000000	0.744783	0.181544	0.153731	0.040951	0.888177	0.857336	0.000000	0.000000	0.000000	
395.000000	0.745104	0.184727	0.150554	0.040982	0.888262	0.857334	0.000000	0.000000	0.000000	
396.000000	0.754471	0.182731	0.155522	0.041622	0.888165	0.857314	0.000000	0.000000	0.000000	
397.000000	0.748533	0.178354	0.156704	0.041348	0.888497	0.857610	0.000000	0.000000	0.000000	
398.000000	0.746307	0.179324	0.157358	0.040963	0.888684	0.857809	0.000000	0.000000	0.000000	
399.000000	0.744477	0.181492	0.156080	0.040691	0.888820	0.857920	0.000000	0.000000	0.000000	
400.000000	0.760753	0.184059	0.157679	0.041901	0.888672	0.857850	0.000000	0.000000	0.000000	
401.000000	0.752521	0.179543	0.159850	0.041313	0.888798	0.857915	0.000000	0.000000	0.000000	
402.000000	0.751966	0.183850	0.158485	0.040963	0.888634	0.857743	0.000000	0.000000	0.000000	
403.000000	0.729282	0.176560	0.148924	0.040380	0.888804	0.857956	0.000000	0.000000	0.000000	
404.000000	0.714399	0.171121	0.151286	0.039199	0.889150	0.858357	0.000000	0.000000	0.000000	
405.000000	0.724952	0.177394	0.149262	0.039830	0.889340	0.858564	0.000000	0.000000	0.000000	
406.000000	0.734631	0.178403	0.153434	0.040279	0.889551	0.858773	0.000000	0.000000	0.000000	
407.000000	0.736561	0.177680	0.151696	0.040719	0.889658	0.858913	0.000000	0.000000	0.000000	
408.000000	0.752219	0.184103	0.158505	0.040961	0.889725	0.858946	0.000000	0.000000	0.000000	
409.000000	0.729086	0.176866	0.151756	0.040046	0.889769	0.859058	0.000000	0.000000	0.000000	
410.000000	0.734297	0.176660	0.156445	0.040119	0.889962	0.859253	0.000000	0.000000	0.000000	
411.000000	0.724187	0.174193	0.150574	0.039942	0.890030	0.859393	0.000000	0.000000	0.000000	
412.000000	0.725185	0.173831	0.153459	0.039790	0.890194	0.859580	0.000000	0.000000	0.000000	
413.000000	0.727727	0.178062	0.147915	0.040175	0.890326	0.859715	0.000000	0.000000	0.000000	
414.000000	0.734796	0.181816	0.151275	0.040171	0.890391	0.859800	0.000000	0.000000	0.000000	
415.000000	0.733639	0.179747	0.149290	0.040460	0.890370	0.859809	0.000000	0.000000	0.000000	
416.000000	0.741102	0.184142	0.153758	0.040320	0.890361	0.859778	0.000000	0.000000	0.000000	
417.000000	0.746985	0.179142	0.160649	0.040719	0.890392	0.859826	0.000000	0.000000	0.000000	
418.000000	0.728280	0.175295	0.149461	0.040352	0.890536	0.859980	0.000000	0.000000	0.000000	
419.000000	0.762589	0.186859	0.164310	0.041142	0.890417	0.859858	0.000000	0.000000	0.000000	
420.000000	0.759322	0.183384	0.163077	0.041286	0.890380	0.859792	0.000000	0.000000	0.000000	
421.000000	0.741816	0.181663	0.151610	0.040854	0.890271	0.859706	0.000000	0.000000	0.000000	
422.000000	0.753811	0.186152	0.154519	0.041314	0.890113	0.859526	0.000000	0.000000	0.000000	
423.000000	0.772460	0.187433	0.167190	0.041784	0.890042	0.859432	0.000000	0.000000	0.000000	
424.000000	0.783017	0.189579	0.170152	0.042329	0.889951	0.859315	0.000000	0.000000	0.000000	
425.000000	0.742080	0.179471	0.150812	0.041180	0.889968	0.859315	0.000000	0.000000	0.000000	
426.000000	0.725294	0.175325	0.146889	0.040308	0.890044	0.859393	0.000000	0.000000	0.000000	
427.000000	0.700669	0.165763	0.146147	0.038876	0.890233	0.859618	0.000000	0.000000	0.000000	
428.000000	0.742416	0.179755	0.153667	0.040899	0.890299	0.859683	0.000000	0.000000	0.000000	
429.000000	0.740005	0.180011	0.153388	0.040661	0.890331	0.859721	0.000000	0.000000	0.000000	
430.000000	0.728945	0.177539	0.152145	0.039926	0.890400	0.859800	0.000000	0.000000	0.000000	
431.000000	0.720530	0.173357	0.149348	0.039783	0.890483	0.859906	0.000000	0.000000	0.000000	
432.000000	0.726208	0.176856	0.150184	0.039917	0.890570	0.859969	0.000000	0.000000	0.000000	
433.000000	0.719689	0.175220	0.148688	0.039578	0.890572	0.859994	0.000000	0.000000	0.000000	
434.000000	0.723030	0.175641	0.151765	0.039562	0.890617	0.860043	0.000000	0.000000	0.000000	
435.000000	0.709650	0.173762	0.145353	0.039053	0.890642	0.860086	0.000000	0.000000	0.000000	
436.000000	0.742015	0.179105	0.155241	0.040767	0.890657	0.860097	0.000000	0.000000	0.000000	
437.000000	0.744955	0.180507	0.155905	0.040854	0.890616	0.860060	0.000000	0.000000	0.000000	
438.000000	0.719792	0.173447	0.152384	0.039396	0.890633	0.860086	0.000000	0.000000	0.000000	
439.000000	0.701390	0.167716	0.143421	0.039025	0.890773	0.860228	0.000000	0.000000	0.000000	
440.000000	0.701707	0.168133	0.145040	0.038853	0.890906	0.860391	0.000000	0.000000	0.000000	
441.000000	0.709502	0.169657	0.147549	0.039230	0.891026	0.860530	0.000000	0.000000	0.000000	
442.000000	0.703725	0.168127	0.144564	0.039103	0.891115	0.860636	0.000000	0.000000	0.000000	
443.000000	0.703607	0.169253	0.147060	0.038730	0.891265	0.860791	0.000000	0.000000	0.000000	
444.000000	0.688351	0.162559	0.145104	0.038069	0.891408	0.860959	0.000000	0.000000	0.000000	
445.000000	0.718903	0.173195	0.151013	0.039469	0.891445	0.861002	0.000000	0.000000	0.000000	
446.000000	0.735420	0.181258	0.151228	0.040293	0.891430	0.860974	0.000000	0.000000	0.000000	
447.000000	0.731299	0.177785	0.149771	0.040374	0.891406	0.860966	0.000000	0.000000	0.000000	
448.000000	0.725305	0.174919	0.151396	0.039899	0.891442	0.860998	0.000000	0.000000	0.000000	
449.000000	0.730127	0.177541	0.152026	0.040056	0.891457	0.861015	0.000000	0.000000	0.000000	
450.000000	0.706735	0.170478	0.145986	0.039027	0.891554	0.861131	0.000000	0.000000	0.000000	
451.000000	0.725807	0.175205	0.155936	0.039467	0.891591	0.861168	0.000000	0.000000	0.000000	
452.000000	0.723274	0.177400	0.154473	0.039140	0.891555	0.861145	0.000000	0.000000	0.000000	
453.000000	0.729095	0.174834	0.150460	0.040380	0.891622	0.861202	0.000000	0.000000	0.000000	
454.000000	0.720759	0.172937	0.151307	0.039651	0.891647	0.861244	0.000000	0.000000	0.000000	
455.000000	0.707480	0.174079	0.144556	0.038884	0.891679	0.861284	0.000000	0.000000	0.000000	
456.000000	0.712670	0.168113	0.150284	0.039427	0.891772	0.861378	0.000000	0.000000	0.000000	
457.000000	0.716692	0.173151	0.148098	0.039544	0.891781	0.861400	0.000000	0.000000	0.000000	
458.000000	0.692949	0.168272	0.142118	0.038256	0.891860	0.861497	0.000000	0.000000	0.000000	
459.000000	0.704740	0.169873	0.149726	0.038514	0.891913	0.861562	0.000000	0.000000	0.000000	
460.000000	0.704314	0.170560	0.147514	0.038624	0.891967	0.861629	0.000000	0.000000	0.000000	
461.000000	0.710241	0.168933	0.148941	0.039237	0.892039	0.861718	0.000000	0.000000	0.000000	
462.000000	0.705422	0.170113	0.142962	0.039235	0.892094	0.861784	0.000000	0.000000	0.000000	
463.000000	0.691463	0.165579	0.144473	0.038141	0.892188	0.861880	0.000000	0.000000	0.000000	
464.000000	0.667833	0.159165	0.136848	0.037182	0.892319	0.862033	0.000000	0.000000	0.000000	
465.000000	0.668719	0.160415	0.138359	0.036995	0.892457	0.862189	0.000000	0.000000	0.000000	
466.000000	0.663272	0.155882	0.137397	0.036999	0.892591	0.862352	0.000000	0.000000	0.000000	
467.000000	0.657094	0.155642	0.133399	0.036805	0.892742	0.862526	0.000000	0.000000	0.000000	
468.000000	0.675823	0.160863	0.140945	0.037402	0.892862	0.862663	0.000000	0.000000	0.000000	
469.000000	0.656543	0.156664	0.132746	0.036713	0.892975	0.862811	0.000000	0.000000	0.000000	
470.000000	0.668618	0.158688	0.138085	0.037184	0.893081	0.862940	0.000000	0.000000	0.000000	
471.000000	0.672937	0.160572	0.136758	0.037561	0.893224	0.863087	0.000000	0.000000	0.000000	
472.000000	0.670131	0.157497	0.135063	0.037757	0.893335	0.863217	0.000000	0.000000	0.000000	
473.000000	0.673965	0.159812	0.135613	0.037854	0.893409	0.863319	0.000000	0.000000	0.000000	
474.000000	0.662164	0.155197	0.138618	0.036835	0.893530	0.863455	0.000000	0.000000	0.000000	
475.000000	0.676311	0.162962	0.136974	0.037638	0.893609	0.863543	0.000000	0.000000	0.000000	
476.000000	0.672963	0.162528	0.137024	0.037341	0.893692	0.863646	0.000000	0.000000	0.000000	
477.000000	0.654543	0.153969	0.135343	0.036523	0.893812	0.863794	0.000000	0.000000	0.000000	
478.000000	0.656548	0.154420	0.134251	0.036788	0.893931	0.863938	0.000000	0.000000	0.000000	
479.000000	0.656830	0.158157	0.135029	0.036364	0.894046	0.864063	0.000000	0.000000	0.000000	
480.000000	0.671231	0.161399	0.133330	0.037650	0.894111	0.864150	0.000000	0.000000	0.000000	
481.000000	0.676148	0.163071	0.138541	0.037454	0.894168	0.864221	0.000000	0.000000	0.000000	
482.000000	0.670855	0.156770	0.137153	0.037693	0.894270	0.864337	0.000000	0.000000	0.000000	
483.000000	0.671153	0.157048	0.138522	0.037558	0.894373	0.864458	0.000000	0.000000	0.000000	
484.000000	0.663641	0.156401	0.134196	0.037304	0.894472	0.864578	0.000000	0.000000	0.000000	
485.000000	0.661181	0.158354	0.133827	0.036900	0.894556	0.864680	0.000000	0.000000	0.000000	
486.000000	0.658178	0.156581	0.137202	0.036439	0.894674	0.864807	0.000000	0.000000	0.000000	
487.000000	0.653643	0.153992	0.134306	0.036535	0.894777	0.864930	0.000000	0.000000	0.000000	
488.000000	0.646309	0.152774	0.135364	0.035817	0.894885	0.865055	0.000000	0.000000	0.000000	
489.000000	0.649190	0.156930	0.135766	0.035649	0.894967	0.865161	0.000000	0.000000	0.000000	
490.000000	0.664594	0.157650	0.138889	0.036806	0.895037	0.865248	0.000000	0.000000	0.000000	
491.000000	0.681242	0.161199	0.143309	0.037673	0.895099	0.865323	0.000000	0.000000	0.000000	
492.000000	0.681468	0.162355	0.143613	0.037550	0.895158	0.865388	0.000000	0.000000	0.000000	
493.000000	0.682215	0.163218	0.141549	0.037745	0.895197	0.865437	0.000000	0.000000	0.000000	
494.000000	0.671868	0.159647	0.144356	0.036787	0.895256	0.865511	0.000000	0.000000	0.000000	
495.000000	0.687581	0.168309	0.141531	0.037774	0.895291	0.865552	0.000000	0.000000	0.000000	
496.000000	0.667146	0.161607	0.135815	0.036972	0.895370	0.865632	0.000000	0.000000	0.000000	
497.000000	0.668381	0.157248	0.139733	0.037140	0.895444	0.865722	0.000000	0.000000	0.000000	
498.000000	0.651129	0.154624	0.134907	0.036160	0.895529	0.865827	0.000000	0.000000	0.000000	
499.000000	0.645020	0.152131	0.132684	0.036020	0.895621	0.865938	0.000000	0.000000	0.000000	
500.000000	0.655506	0.154110	0.134921	0.036648	0.895687	0.866025	0.000000	0.000000	0.000000	
501.000000	0.655245	0.153254	0.139468	0.036252	0.895775	0.866126	0.000000	0.000000	0.000000	
502.000000	0.629150	0.146254	0.131952	0.035094	0.895875	0.866255	0.000000	0.000000	0.000000	
503.000000	0.642771	0.154224	0.133304	0.035524	0.895956	0.866353	0.000000	0.000000	0.000000	
504.000000	0.653750	0.157001	0.133171	0.036358	0.896022	0.866434	0.000000	0.000000	0.000000	
505.000000	0.634709	0.150292	0.133016	0.035140	0.896134	0.866559	0.000000	0.000000	0.000000	
506.000000	0.639421	0.147760	0.136133	0.035553	0.896229	0.866677	0.000000	0.000000	0.000000	
507.000000	0.617798	0.145873	0.124174	0.034775	0.896344	0.866815	0.000000	0.000000	0.000000	
508.000000	0.639849	0.151338	0.131702	0.035681	0.896424	0.866919	0.000000	0.000000	0.000000	
509.000000	0.630393	0.150075	0.124710	0.035561	0.896516	0.867030	0.000000	0.000000	0.000000	
510.000000	0.630636	0.151190	0.124439	0.035501	0.896592	0.867126	0.000000	0.000000	0.000000	
511.000000	0.622136	0.146576	0.129708	0.034585	0.896696	0.867254	0.000000	0.000000	0.000000	
512.000000	0.625631	0.147351	0.127775	0.035050	0.896797	0.867372	0.000000	0.000000	0.000000	
513.000000	0.626380	0.148717	0.125705	0.035196	0.896889	0.867486	0.000000	0.000000	0.000000	
514.000000	0.610169	0.144514	0.121507	0.034415	0.897007	0.867623	0.000000	0.000000	0.000000	
515.000000	0.631154	0.151081	0.128068	0.035200	0.897090	0.867730	0.000000	0.000000	0.000000	
516.000000	0.623815	0.148308	0.130423	0.034508	0.897178	0.867839	0.000000	0.000000	0.000000	
517.000000	0.636037	0.150986	0.134858	0.035019	0.897254	0.867933	0.000000	0.000000	0.000000	
518.000000	0.642726	0.153762	0.132164	0.035680	0.897318	0.868010	0.000000	0.000000	0.000000	
519.000000	0.640619	0.152083	0.131670	0.035687	0.897398	0.868099	0.000000	0.000000	0.000000	
520.000000	0.624067	0.143953	0.130741	0.034937	0.897489	0.868208	0.000000	0.000000	0.000000	
521.000000	0.642736	0.152257	0.131462	0.035902	0.897578	0.868307	0.000000	0.000000	0.000000	
522.000000	0.658221	0.158667	0.130293	0.036926	0.897614	0.868357	0.000000	0.000000	0.000000	
523.000000	0.653774	0.156617	0.131555	0.036560	0.897660	0.868417	0.000000	0.000000	0.000000	
524.000000	0.652340	0.154302	0.136439	0.036160	0.897726	0.868490	0.000000	0.000000	0.000000	
525.000000	0.668471	0.158592	0.140047	0.036983	0.897744	0.868525	0.000000	0.000000	0.000000	
526.000000	0.666904	0.159570	0.136121	0.037121	0.897779	0.868563	0.000000	0.000000	0.000000	
527.000000	0.648874	0.152442	0.136781	0.035965	0.897834	0.868627	0.000000	0.000000	0.000000	
528.000000	0.651588	0.156400	0.130933	0.036425	0.897874	0.868678	0.000000	0.000000	0.000000	
529.000000	0.642761	0.154161	0.133360	0.035524	0.897944	0.868754	0.000000	0.000000	0.000000	
530.000000	0.627513	0.146623	0.131185	0.034970	0.898032	0.868854	0.000000	0.000000	0.000000	
531.000000	0.627132	0.149531	0.121171	0.035643	0.898102	0.868937	0.000000	0.000000	0.000000	
532.000000	0.609090	0.141337	0.123620	0.034413	0.898192	0.869046	0.000000	0.000000	0.000000	
533.000000	0.627432	0.150841	0.126092	0.035050	0.898253	0.869121	0.000000	0.000000	0.000000	
534.000000	0.609760	0.142382	0.125626	0.034175	0.898347	0.869236	0.000000	0.000000	0.000000	
535.000000	0.592834	0.137695	0.122090	0.033305	0.898438	0.869350	0.000000	0.000000	0.000000	
536.000000	0.600026	0.139646	0.117544	0.034284	0.898542	0.869470	0.000000	0.000000	0.000000	
537.000000	0.604267	0.143996	0.122858	0.033741	0.898639	0.869576	0.000000	0.000000	0.000000	
538.000000	0.603520	0.141145	0.125157	0.033722	0.898748	0.869699	0.000000	0.000000	0.000000	
539.000000	0.587340	0.138295	0.115353	0.033369	0.898837	0.869811	0.000000	0.000000	0.000000	
540.000000	0.599610	0.138711	0.126495	0.033440	0.898937	0.869929	0.000000	0.000000	0.000000	
